id	comment_text	toxicity	gender
602860	"Conservatives would never riot or burn the flag, their little hands would get dirty. 
Tsk tsk. They let congress do the real dirty work. There are trump supporters who can't control themselves, like the creepy coward who sucker punched a woman in the face last night in a restaurant in New York because she was disappointed with the election."	1	0
379237	Knock off your cherry picking, oldvalleyguy.  Many of the black men and teenagers that were gunned down by white police officers were unarmed and not resisting arrest.  Almost all of the cases had bystanders or witnesses video taping the murders.  Videos don't lie, over adrenaline police officers lie and manage to beat their murder wrap.  I can easily understand why protesters take to the streets rallying for justice.  And by the way, the liberals aren't the ones passing open carry or concealed gun laws.  You can't have it both ways hypocrite.  You must've left your morals in the military locker room.	1	1
787391	You are insane, no white woman would go near him.	1	0
6280709	This woman is an idiot looking for publicity.  Send miss Khan to the middle East where her husband can keep her in the house and unable to speak out loud	1	0
997274	Dedicated men to die doing what they know and love, R.I.P. to them all.  My thoughts and prayers go out to their families and friends.	0	1
913336	"I have as you said ""bellied up"". I've worked in trades for years. Women don't apply because they are told from the time they acquire language that they are not suited to that kind of work in the same way boys are told that they can't be caretakers. The fact that some of us resist  is remarkable. Women like Paglia and Wente reinforce that and apparently so do you."	0	0
6097888	I can see the rational here. White people have to have more babies, this women-in-the-work place model and taking control of their bodies is all well and good until you realize that there is such a decline in the white birth rate - by 2050 whites will be a minority. Totally unacceptable and I applaud President Trump for taking action on this front.	0	0
932542	"White supremacists are a tiny marginal bunch, reacting to the now widespread notion that the white race and its culture needs to be exterminated because it is irreparably evil, racist, etc.. while extremist Islam gets a pass and any criticism of it gets tarred as ""racist"".

A vetting process that screens out extreme beliefs about women's rights, and a helpline for young women facing the prospect of FGM , is not ""racist""."	1	0
5085228	There are many other ways to protect the victims of abuse. Simply housing them in a facility (in almost like a half-way house) is NOT empowering them. Instead, it keeps them reminded that they are victims and now victims of a system where they are oppressed yet again. The reason that the other states do not have such shelters is already stated. For example, in a system where equal rights are sustained, why are women with children denied of such a service? Yes, because it would be too expensive to house women with children. That alone violates equal opportunity. There are services available to women who are victims of abuse. And we have a police and sheriff's deputies that can check on these victims regularly without having to have them isolated from the population. Police presence alone will help dissuade abusers from threatening or assaulting their victims. We have counselors that can do the job for far less than housing them for about two years. This project is not cost effective.	0	0
1039189	No I'm not ok with Pebbels Plans.....   But Trump is the man for America.....    If not Living in a Socialist Country means Pebble Mine will e built then ok..	0	1
5844881	"Enough of this!  Grab your plackards, it's time to protest!  ""What do we want! Hall of fame Bowlen!  When do we want it!  NOW!""   Seriosuly, this is crazy.  The man should have been selected this year. I truly believe this is east coast crap once again.  Beathard is deserving and in no way am I taking away from him, but had he not been connected to Washington, he would not have been nominated yet."	1	1
536883	Obviously you haven't paid attention to the emails that have been released showing that she lied to the public from the very beginning. The single fact that she KNEW from the start that is was a coordinated attack from the beginning and did NOTHING to help those men shows her lack of worth when it comes to critical moments where lives are at stake. She may NOT have killed them with a GUN but she is responsible for them being killed...	0	1
5188598	"Two pictures seen in G&M articles about campus protests should stimulate one's curiousity.

The picture for this article shows a trio holding the Kek flag, a symbol of the white dominated alt-right Trump supporters we have been told. Yet, a black and an Asian male are seen holding that flag.

In a previous article on Berkley protests, the accompanying photo showed a white male doing what appeared to be the Nazi salute, whilst flanked by minorities, ostensibly his political compatriots. The clear suggestion was that the Trump supporters have a few neo-Nazis in them.

This does not make sense.

I am also not discounting the possibility that the G&M witlessly picked photos which undermine its agenda which states that 99.999% of Trump supporters are whites."	0	1
5899785	The feminists in the so-called feminist movement are the epitome of penis envy.  They do not like who they are.  The result being they actually denigrate the truly feminine.	1	0
529667	"I remember when people just held up preteen trick or treaters for the candy at gun point.....good times. ""ANCHORAGE - Two young women who pleaded guilty to robbing trick-or-treaters in Talkeetna at gunpoint have been sentenced to stiff prison terms. Prosecutors say the women put on masks on Halloween night 2007, got out of a vehicle, shot into the air and held up seven children. They took candy and a cell phone."" Copied from the Juneau Empire 3/9/2009."	0	0
625146	The system is rigged .  Not one of the stories on the women's Shootout listed the attendance numbers . UAA must have told them not to release the numbers because as one can tell from watching the stands few attended these games . Seeing how few fans attended these games makes the clear case to drop the Shootout , saving the school much needed money.	0	0
5931057	"[I feel sorry for the left that can't understand why they lost power. They blame the Russian, the Nazis, the KKK]
Let's make this plain.  You are abandoning any argument on the subject of these kids and resorting to pointless partisan attacks?  Nothing in the article or that we've discussed had anything to do with ""the left,"" ""Russians, ""Nazis,"" or the KKK.
[If someone from Somalia moves in next to me, refuses to learn English, wants my taxes to pay for them, has a bunch of goats and half naked kids running around, and has their women wearing a burka we are not going to be friends.]
So why do you advocate removing dreamers when they've, ""paid taxes, speak English, and generally live a life like the rest of the people around you?""  Dreamers grew up here, 91% of them work, some have even joined the military yet it seems you ignore the realities of their situation even when you claim you wouldn't have a problem.  Are you intentionally ignoring them or lying to me?"	1	0
5354493	This woman isn't funny and what she did was disrespectful and stupid.  Oh how I miss the days when we just accepted hanging our president in effigy and setting him on fire and nobody cared because it was considered free speech.  https://www.google.com/search?q=obama+hung+in+effigy&rlz=1C5CHFA_enUS721US721&source=lnms&tbm=isch&sa=X&ved=0ahUKEwjvnuyhlaTUAhWFLmMKHYDUDW8Q_AUICygC&biw=1424&bih=716	1	0
543275	Why does the university invite such a narrow minded man to campus? We are a Notre dame family with many graduates from both ND and st. Mary's.?  Catholic means universal!	0	1
5223279	Take a pill roi. Klinton lost because she is a major bitch and joe average figured that out quickly.	1	0
264918	This is so ridiculous. Take the lousy government out of our bodies, sex lives and bedrooms. Let the religious right clean up their own stoops and get out of birth control. I don't agree   with abortion. I don't think many women do, but religion has a double standard. The legislators are pushing beans instead of fixing tax credits.	1	0
5689809	"Evidence as in multiple witnesses?

So, your reaction is to make the women into liars.  Hmmm.......loser."	1	0
5368686	Worried that the necessity of a woman being conscious is going to cut down on your action?	0	0
5344454	"Oh come on. The advice paints the women as innocent victims, but after multiple flip flops over the years, they are anything but. At this point, they know the game (each has been dumped but similarly, each was the one who ran off with him in the prior round). 

Butt out.  No one needs an intervention."	0	0
6185592	If women didn't act like a tease and didn't dress like wh*res that would also help.  just saying.	1	0
827715	"Trump does far more than speak of women.  He also rapes and molests them, and violates their privacy.  

Trump is the perfect pervert, and should be locked up.

Only God knows what disgusting sexual perversions are going to go on at the White House, once Trump assumes office."	1	0
1005685	Let us save some public money: blame the white males for everything.	1	1
5629135	"Making oneself a painted target for every low-life in viewing distance is hardly a way to keep oneself safe, just like flashing a fat wad of cash around probably isn't a good idea either. One can be legally right and still wind up dead or badly injured. Life isn't always fair, but if you use a little common sense you increase the odds of avoiding bad outcomes. Why is that so hard for some to comprehend?
Encouraging women and girls to be blissfully stupid is a strange way to show you have the ""best interests"" of them in mind. Not only does it increase their chances of being accosted or worse, but if a trial does occur their attire and/or consumption of drugs&alcohol will certainly be a point of interest. Encouraging irresponsible behavior, as Nelson is unwittingly doing, actually makes it worse for those women who practice responsible behavior to receive justice when they are assaulted. 
There may indeed be a ""rape culture"" here, but equally there is an ""idiocy culture"" as well."	1	0
5765133	LW1 - Take Amy's advice on this man.  He should never move in.  You need to focus on raising your precious child not bringing more chaos into his young life.  NO. NO. NO.  Don't do it.	0	1
6036317	Because there's a chance that they may not reach for their weapons in time, you are going to condemn women to rape and deny them their natural right to self-defense?	0	0
5608081	This woman must be bipolar. Nothing can explain anything she says or does. Please take your meds go sit in a corner and shut up!	1	0
569738	You teach leadership skills? what leadership skills do you teach girls and women?	0	0
6150179	"Jesus.....He told His disciples, for instance, ""When a strong man, fully armed, guards his own house, his possessions are safe"" (Luke 11:21)."	0	1
5772712	"If Obama, a black man, a Latino American or a Muslim group declared Donald Trump winning the presidency ONLY because he was a WHITE MAN and he had little else going for him except THAT (insinuating he was a WHITE MAN) you would be condemning all as racist. 
.
Above you clearly state  ""On the premise that he was a black man. He had very little going for him than that"" (insinuating his color or being a black man).
.
Earlier Gene Miller writes ""His genetic color is only ""relevant"" to a racist."" 
.
Your statement clearly is based on his genetic color and his color being relevant to his winning the election. 
.
Gene Millers words, Nor do I ""insinuate"" that Obama is a black man.  Gene states, He had very little going for him than ""THAT"", what does ""THAT"" mean? 

You continue to prove my point. 

Are you a racist? In your words, YES."	1	1
5306279	Women have higher health costs earlier in life because of their reproductive health needs. It was a purposeful exclusion to form a committee without a single woman who might have more insight into the health care needs of women, children, and families. Sullivan himself was clueless at his own townhall when asked a very simple question about a universal human experience--birth. He had no clue how much that might cost. Hospital births are the norm, 97-8%, a third of those are surgical births. And we have a senator who thinks only people wanting to have children and families should share insurance costs for that universal human experience. We were all born. And Senator Murkowski thinks an all-male committee is no sign of purposeful exclusion. Willful.	0	0
6002485	"This ugly ""woman"" ,should go back to selling toilet cleaner,
and building stadiums,
and stay out of the Co-Eds"" bedroom."	1	0
409159	Headline should read: Dunleavy, who wants to cut regulations, creates new regulations. Man, the hypocrisy of conservatives never ends.	1	1
1010940	">>Yet in the face of that disturbing evidence,

.
Evidence to what?

Blacks and Jews are the groups most targeted by hate crimes. The two-fold increase is +20 incidents, if i remember correctly.

The increase comes largely in the ""against property"" group.

Does this diminish any of the crimes?  No.

Does it constitute a 'quell'? No.

60 idiots threw a slur, or felt 'macho' by vandalizing a mosque, or pulled Muslim woman's headscarf (these mostly done by teenagers).

That constitutes calling Canadians Islamophobic?"	1	0
5776833	President Trump IS the president of the United States of America.  Brian Schatz is stupider than I thought,  Schatz can't be running his mouth like a woman.  Trump don't represent the Democrats and Republicans both of whom is running the American Economy into Bankruptcy,  This is the reason Trump got elected by people who can see the wrong of the Democrats and Republican.  Trump was the RIGHT choice for fix America.   Amen.	1	0
5394727	see how bs likes it when they drag his boyfriend out in the street and beat him. Lol. Kill non believers, women, children. Proliferate the population and elect a Muslim President. Elect Muslim congressmen.	1	0
6096989	"This kind of article tries to put a balanced face on something that is clearly idiotic.
.
It is 2017, for heaven's sake.
.
The S.C.C. decriminalised abortion more than 30 years ago.  The anti-abortionist cranks need to learn to obey the law.
.
The issue has nothing to do with freedom of speech anymore.  That ship has sailed.
.
Now it is only about the tortious and criminal harassment and intimidation of women trying to get medical services to which they are entitled by law.
.
What if hip replacements were against one group's religious beliefs?
Would we allow them to obstruct and harass patients trying to get to the hospital for hip replacements?
.
No, we wouldn't tolerate it for a minute.
.
50 - 150 meters?  How ridiculous.
.
In a free and democratic society it is a disgrace that harassment and intimidation are tolerated, at all.
.
What we really need to be doing is ending the tax subsidized status of these religious groups that teach against Charter-protected rights."	1	0
600837	So was Jesus wrong to teach that whoever divorces his wife and marries another or whoever marries a divorced woman commits adultery?	0	0
5288535	"I know it's not ""her"" fund and no, we are not standing in the way of women's progress (although I have trouble in seeing what women can learn from Ivanka Trump, other then how to be an heiress). I was simply pointing out the hypocrisy."	1	0
352897	Angela Merkel is flooding Germany with muslims and is hardly an admired female leader.	1	0
447778	She is in for a long unhappy term in prison. Lots of women in that prison have, or have had, toddlers who they loved - and they are going to take very personally what that woman did drowning her own little girl. She's going to get her punishment in prison all right.	0	0
6125743	Are you saying the disabled, elderly and women with young children are half-brained?  I believe you are referring to a concept known as ableism.	0	0
577494	GO OCOSTA GIRLS!!! Jasmin support those girls. you are next!!!	0	0
882020	The tea party doesn't compare to what happend all across the globe  yesterday with the Women's Marches. The tea party was full of white racists.	1	0
5812059	Jealous? Female voters overwhelmingly prefer him.	0	0
6185520	So what about the the anti woman, pedophilic antics of Donald Trump?	1	0
946051	"What is the joy in killing the essense of life in the harsh arctic? Brad and Brian Richards are priveleged, elite and sadistic trophy hunters.

Musk ox meat is gamey and unpalatable. In two years the freezer burned packages will be donated to a local dog musher.

The female without an identified calf will soon drip her lifeless glass eye on some Soldotna trailer court living room wall while Brad and Brian Richards can embellish the story of the hunt."	0	0
5192226	"Canada will have difficulty attracting top researchers when they discover that ""sex"" is the most important qualification, not excellent research qualities! Kirsty Duncan, our Minister of Science, has recently told universities that they must hire more female researchers, it appears that sex trumps competence!"	0	0
5026363	"Having a beverage with me, a man you refer to as ""chicken little"". I'm sure you'll find some excuse not to."	0	1
525114	"Dennis...My grad background is in social science and I have worked in a variety of capacities...including poverty lobbying, direct service programs,political organizing etc...

And I agree with you....I think that money alone doesn't explain the width or depth of this hatred. It seems almost demonic to me...and I never say things like that....but why hate a woman who has spent her whole life essentially helping folks?

I had an opportunity many years ago to spend a few days in Little Rock in part with Hillary's Methodist clergy....who could not have been kinder to me...

They knew her well and thought she was great....she trained kids in religious Ed..was very available and helpful...she is a committed Methodist...

I honestly don't get it.....BUT I sure don't like it!"	0	0
6204535	Wonder how an article about types of useless women would have gone over. In my experience women have been the problem in the work force.	1	0
6309857	"Typical Libtard spin here.  Headline should read: ""Stupid Woman Strikes Cop, Lucky Was Not Shot""  In jail, can't make bail."	1	0
5755009	"Mr Tweet, it is not just crimes against women that are neglected. It is virtually all crime. The Gleblands hostel has nearly 100 murders some of which implicate the nearby police station and its command. Lots of prosecution of your own must be done.

Wearing a tall hat, spurs and a cellphone in a holster does not constitute getting the police to do their duty."	0	0
5588938	Wow Jerry, do speak for all women or only the ones that hang out with you?  Can I add you to my list of dumb MAGAphants?	1	0
5929205	Let's see Brock is a traitor because he left for more guaranteed money, but Elway is a shrewd business man when he tells a player with a contract, to renegotiate his contract or we will wait till the last second to cut you....Kiz you are a moron	1	1
5648411	A man's man. Best of luck, David, and glad you're in Colorado to stay.	0	1
681758	Consevativeforlife....I think you are the one in outer space. please don't compare comments made more than half a century ago with Trump's made as recently as the election campaign where Trump bragged about sexually assaulting women.	0	0
5996023	You got it.   There is also the sexual harassment, attempted rape, and false rape accusation  of Joseph by Potiphars wife.   This is part of what is behind the idea of Mike Pence not wanting to be alone with a woman who is not his wife.	0	0
5186295	He'll have to pick up a shovel and dig ditches with the rest of the white males since that will be the only jobs left for them.	0	1
5406583	"Thanx.

That woman is nuts. I would vote for Tolz just because of that. 
As I have said before, I do not mind 'gun-control' as in reasonable checks on ppl. BUT, out and out stopping owning firearms, or trying to deny access to them, is just plain foolish. 

And then her rationalization on the airlines... shessh. She was an idiot on that. She does not understand what a contract is (those ppl had all the writing on those free tickets for what they HAD to do; if they can not be bothered to uphold their side, then they should not get them ; even to this day when I travel couch on a pass, I wear nice clothes as in no jeans )."	1	0
303179	"""And two of the candidates — fully half of this talented field — are women.""

(sarcasm on)My, what an awfully fancy way of saying ""two plus two equals four""!  No wonder you made it so far in life compared with many of your contemporaries!(sarcasm off)"	0	0
5530566	Andrea Stairs is the female Donald Trump. Unqualified, arrogant, horrible hair, and extremely creepy.	1	0
5329913	Was it most helpful in explaining about misogynistic religion that forces women to cover themselves from head to toe or was it in how she explained a murderous religion that murders gays and lesbians by throwing them off buildings?  Do tell.	1	0
5551339	This is Trumps base , the pile of shit that the Republicans are scared of pissing off . They arent the ones the Repubs should worry about . What happened to the woman in this story ... the ones making threats are Trump birth defects  http://www.rawstory.com/2017/07/i-was-offered-a-22-bullet-mom-who-shared-sons-surgery-bill-online-got-deluge-of-death-threats/#.WV_oCjJb7uw.twitter	1	0
661978	"Then the women should close thier legs.
Stupidity or what?"	1	0
292503	Y'all pull your head out of your ass. Transgender women are not going to hurt you or your children. It's just yur ignorance about other people that puts fear into yur thick skulls. Yur just pissed off cuz you lost the LBGT fight in the supreme court. It's the transgender girls that need protection from you.	1	0
5503758	I don't think so.  If the women were of age (which they were) and willing (which they seemed to have been), it wasn't illegal.  There is no evidence that these presidents misused their power.....it looks like the women in question were attracted to them (at least in part) because of their power.  It might be morally repugnant to some, but it wasn't illegal.	0	0
6222481	Look another republican living in the past.  The present must be really rough.  To be clear the report says that Trump paid prostitutes to pee on the bed Obama slept it to ruin it, not that he was peed on.  He's much more of a garden variety peeping tom, opening doors he shouldn't and trying to catch women and teenagers unsuspectingly and undressed, if that doesn't work he can always grab em by the pussy.	1	0
1004633	"""A man was kidnapped at gunpoint Wednesday night in Eugene,...""
Where in Eugene, please?"	0	1
6232071	"Religion of atheism, that's funny.
Who is the atheists' pope?
What are the atheists' houses of non-worship? Are they libraries -- or bars?
What is the atheists' book of scripture? The Descent of Man (Darwin) or Principia Mathematica (Newton) -- or The Devil's Dictionary (Bierce)?
""There are those who look at both the 'public schools' and the 'religion of atheism taught therein' as 'not good' that only exists because The Government collects taxes to make it exist.....and that if 'true school choice' existed, it would 'change' or become extinct.""
Yeah, we know how you want public schools to ""change"". You want mandatory ""voluntary prayer"" everyday -- unless the person at the PA mic is from a religion you don't like.
You want your (grand)children to learn your religion? Teach them yourself. Or volunteer to take them to your church."	0	1
5186045	Too true.  Remember folks, this wasn't an investigation. Rather it was a position paper, a one-sided narrative pushed by the G&M to promote the 'women must be believed' campaign.  No effort was made to address the fact that some complainants lie, or colour the truth, nor was any effort made to get the police/crown counsel side of the story.	0	0
5182645	"1st Rob was loved by working class immigrants even though he was an addict.
2nd, Harper won the immigrant vote and held office for 10 years.
3rd, Women and all walks of life can see what a failure Justin is and how tired the fiberal  identity play book has become!!!
Suffer dude is done,  2019 will see a strong  conservative base across this country working  at the grass root level. 
Their will be NO Kathleen, NO Obama or NDP in Alberta.
FRENCH  Bernier with O'leary backing him will easily pick up votes across CANADA
Little potato is a one term PM. I predict the Liberals will be back at 3rd party status if the NDP can find strong  leadership. 
The Liberal will need a miracle to maintain 39 percent, nobody feels sorry for their public union base or their entitlements. 
Oh and for those Liberals who are praying the NDP will come  back again for a 2nd round of lies, think again."	0	0
520429	"A very important component of character and integrity - especially in the context of leadership - is that a person of integrity acts the same way regardless of who is watching and listening. When Trump keeps saying ""locker room talk"", he means ""things I said when I thought I wouldn't get caught."" 
This is no different from someone who tells racist jokes after making sure there are only white people around to hear. It's the same as ridiculing someone's disability behind their back.
The important point here actually isn't whether Trump actually did the things he so childishly boasted about (although if he did grope and kiss people without their consent, he should be charged appropriately). The point is that our President must uphold the American principle of equality. He must make decisions based on what's best for all Americans. Clearly, his concept of respect for women means covering up his real feelings of contempt for women in public, while revealing his true attitude in private."	0	0
5510891	Good point, Jade, can't be said too often.  PP is helping prevent new pregnancies and keeping women healthy. Not only does that prevent abortions,  it ensures parents are more likely to be able to care for the children they already have.	0	0
5306535	"Yikes!  Perhaps these priests just don't want to work.

One of the priest we had in our parish for a few years spoke honestly about what was happening in the diocese and he would tell me-you know a lot of these priests are a bit lazy.  They don't want to do the 4-5 masses that their parish requires each weekend but that is what a priest does.  I do all the masses on the weekend & weekdays, he would say-it is not that hard.  

I believe it is probably ideal for the parishes to have more than one priest but it does stick in the craw a bit that many of these priests complain all the time & don't realize they are complaining to women who would give a chuck of thier flesh to have the opportunity they complain about.

I know some priests in some areas have multiple parishes to deal with but again how many of these priests stand up for women to be ordained instead of just remaining obediently silent while they watch their sisters denied their vocation entirely.  I can be only so sympathetic."	0	0
5040649	As an Alaskan physician, I wish to give an opposing view from Dr. Tomsen. She indicates women in rural areas rely on PP clinics for their healthcare and 75% of PP clinics are in underserved areas. How many and where are the PP clinics in AK? There are exactly 4, one each in Anchorage, Fairbanks, Juneau and Soldotna. Maybe Soldotna could be considered rural. The same women's healthcare minus abortion can be obtained in federally qualified Community Health Centers who also provide general medical care for all comers. And that is regardless of ability to pay. How many CHCs are in AK? 86 at last count on alaska.gov. The vast majority are in villages. I know as I have worked in many of them. To say women's healthcare will suffer if PP federal funding in ended is false and fear mongering. At worst PP will reduce the # of clinics. CHCs are increasing every year. PP is not just doing abortions but getting funds from body parts. I don't want my taxes contributing to that in any way.	0	0
557508	How's the Republican Outreach to Women campaign coming, Spaghetti?	0	0
5801689	"The problem with some people is that they're alive.
Wonder what we'd be reading now had this handsome woman defended herself with a legally owned and carried handgun fired with no collateral damage through adequate training.
A black woman killing a white pig. How would the cops have read that? 
I bet it would have lifted heads from their ""music and phones""."	1	0
5838596	"""There are many men of principle in both parties in America, but there is no party of principle"". Alexis de Tocqueville"	0	1
250776	"Lynn: To me, the concept of ""traveler"" has nothing really to do with the place of origin.  It's a reference to individuals who choose to be ""on the road"" and to live off the largess and compassion of others rather than be self-supporting.  They are not the mentally-ill, the addicted, the alcoholics, the physically and mentally impaired, thePTSD veterans, the abused children, the women escaping an abusive relationship, the suddenly unemployed, and others whose""life conditions"" have caused them to be homeless.  

I avidly support our national community help those who really need the help.  I infer from your comments over the years that you do, in fact, ""lump"" those who have chosen that ""on the road"" lifestyle in with the homeless.  I feel that is a problem.  These ""homeless by choice"" individuals a) siphon off support others legitimately need and b) alienate much of the public, thereby discouraging potential supporters from helping those persons I call ""legitimately homeless."""	0	0
5125516	There is no Pride anymore, only Shame. She is a hate filled racist and homophobe. She hates the gay white men who created Pride in the first place and is determine to steal it for her own political ends. If the thousands of gay men of Toronto stop supporting Pride she will hate them even more. All she will do is destroy Pride  which she will blame on anybody but herself and BLM.	1	1
880216	Well, the democrats lost the vote, now they really should be angry at themselves for not coming all out to the voting booth. This looks like the sore losers going haywire after a soccer game. My young grandsons ask why women are always seem to be upset about something.	1	0
6313224	"Ask Marshall, the loser. His campaign went negative or Roem being a transgender woman.
Ask Trump why he wants to throw all transgender people out of the military.
Ask the ""family values"" crowd, they equate being transgender with being a sex offender."	1	0
440654	"That's amazing, I'm so happy for her.  I hope you continue to pursue your dreams and ignore the comments from anyone rude or ignorant who discounts you in life (this includes commenters who think a woman's place is in the kitchen.). All that matters is your devoting yourself to something you love.  

When you have a career you never ""go to work"" and it's not a ""job"" it's enjoyable."	0	0
5285533	"""My grandmother was not a highly educated woman, but she told me as a small child to quit feeding stray animals. You know why? Because they breed. You’re facilitating the problem if you give an animal or a person ample food supply. They will reproduce, especially ones that don’t think too much further than that. And so what you’ve got to do is you’ve got to curtail that type of behavior. They don’t know any better.” ~ South Carolina Lt. Gov. Andre Bauer, arguing against government food assistance for poor residents."	0	0
5297217	"Absolutely we should ""weed out"" the brutal murderers and killers of women and children. That, presumably, would also include Mr Trump's Military Industrial Complex, which has brutally maimed and killed MILLIONS of innocent Muslim women and children over the last thirty years.

If only you (and those agreeing with you)  held your ideas with real conviction and rigour - the world would be a much better place."	1	0
5747170	Actually, nigelnigel, I have worked in tech for more than four decades.  My comments stand.  As far as jobs that require brains, I think women, if that's what they want to do and feel inclined to do it (whatever it is), are perfectly capable.	0	0
720928	Oh brother. I don't think anybody disagrees that man has had some influence on climate change. The issue is whether man is entirely to blame. And apparently anybody that doesn't think that man is entirely to blame is stupid. And anybody that doesn't think we need a $50 per ton carbon tax is stupid. So okay I'm stupid and this idiot is looking forward to somebody reigning in the completely out of control EPA.	1	1
5160237	Milo is an ass, ergo all gay men are asses. Uh, OK.	1	1
841197	"""I know that the woman who lives there has been in the Salem Mental Health facility 3 times in the last 10 years.""

Guess you can't fix crazy either ;)"	1	0
636015	"I think Glenn Oshiro's use of ""pu##y"" is a clear indication of satirical intent.  If its referent is not Trump's boastful locker room lie about grabbing women's genitalia in greeting, then what is it?  Puppy?

Your suggestion that I'm trying to ""revisionist interpret"" ""cover"" for misogyny is wide of the mark.  My intent is to ridicule Trump's boastful locker room lie about grabbing women's genitalia in greeting, which is what I think Glenn Oshiro was trying to do, as well."	1	0
5747587	So you want us to honestly believe that every single application the NRA gets is 100% accurate? Don't make me laugh! This woman is a lying sack of shit and nobody in their right mind believes this is not based on race.	1	0
5031805	"6 times bankruptcy is NOTHING for a con man.

There, I fixed it for ya!"	0	1
6007947	Keyser:  Gary Crum is on this site, and goes by garycrum.    Gary is a very intelligent man, has the professional credentials along with many, many years of experience in counseling, is retired, MIGHT be Available for the job...................give him a SHOUT...........	0	1
5337346	That is so true Mourning. Anyone that dares disagree with that misguided ego-maniac is the enemy to those hardcore right-wing people. They have been so determined to have anyone but a progressive thinker, that they think that any direction he takes us is okay. Along with colluding with the Russians (our enemy for the last 50 years), denying climate change, turning back the clock on health care, women's rights, and on and on.....It's hard to believe. It's like the clock has been set back 50 years in the space of 6 months! It's almost something out of the Twilight Zone! It's frightening, but it's happening! But, we have the ability to start turning the clock back, beginning in 2018! We can return things to sanity beginning next year! We just have to make sure we get people out to vote! No excuses this time!	0	0
5094726	Really?  Why don't most women want to associate with you?  Perhaps it's time for you to do some soul searching.	0	0
590769	"Right.  I see honesty is not your forte. At the very least in the context of your reply you strongly inferred that Trump is a great role model. So no, I'm not  going to take debate tips from the person who wrote ""Look girls, to win anything you need to cheat. To get what you want you need to steal. And when your cornered with no way out delete everything and lie your face off and pretend to be stupid."" Stop being a whiny hypocrite ."""	1	0
368211	"""The representation of the penis as a weapon, cutting knife, dagger etc., is familiar to us from the anxiety dreams of abstinent women in particular and also lies at the root of numerous phobias in neurotic people."" ~Freud

Often paraphrased (and oversimplified, true) as:

""A fear of weapons is a sign of retarded sexual and emotional maturity."""	1	0
247488	I always thought of him as an amazing man and a great advocate for the young people. . Very friendly and kind.	0	1
5608884	Women are just plain evil.	1	0
1043132	"islam and muslims have a dimmer view of gays and women, but, unlike milo, they practice what  they preach.
as far as i know, milo has not incited violence, promoted hatred, or acted against the groups he rails against. the market cut him down, which is difficult to do with legislation. he did leave us with one good quote that the snowflakes should remember: ""f... your feelings."" 
that said, I am glad he's gone."	1	0
5682062	"Is he transgender? I don't know. He takes hormones but no gender re-assignment clinic would accept this guy for transition because he refuses to live as an adult female (mental health is evaluated when you transition surgically). I doubt that he is so much an ""embarrassing"" example for the LGBT community as one you can get your teeth around and relish because you condemn the idea, period. You realize that many LGBT people have also denounced him as a hoax? His fetishes seem more sexual than anything else--wanted to have sex on ""daddy's"" lap, etc. Not a good sign. 

I don't know if Jenner is a narcissist. Because she is also a celebrity and comfortable with attention, it's hard to tell. You can't judge all transgendered people on the basis of celebrities. All I know is that the REAL transgendered people I have met convinced me that they were meant to be the gender they were living as. In one instance I was duped for years. . . that's how real she was. She was more feminine that I was!"	1	0
5056517	the man is a current member of the mongols...  and it's a risk we don't have to take with our kids. it's not simply giving the guy a chance.	0	1
5874775	Kim is laughing at weak Trump.  Trump is a total fool and easy to manipulate.  Thank God we have decent men around him for the most part.  The generals know the true cost of war.  Trump's silly bluster is just embarrassing.	1	1
5846097	Saaaaaweeeet! Except the sobering thought that i would not want to see most of those nags with their tops off...can we make it so only 20 something women that are in reasonable shape are there...please	0	0
5507448	"I agree.  My comments regarding free birth control and education were never intended to be a universal answer to all pregnancies among all women who lose children to the system.  I think your comments regarding the emotional needs and the repeated pregnancies by some women are spot on.  And, I agree with your suggestions for addiction assistance.  

This is us, however.  This is the culture and the society."	0	0
5504574	I have never liked this man more. It's about time someone called it like it is with Trump - he's a disgusting cretin.	1	1
4987965	See men aren't completely defined by their biological functions.  It is demeaning and offensive to say the following - congrats, you can endure nine months of a kid inside you and the weight gain, stretch marks, mood swings, swelling feet, cravings, morning sickness, etc.  that goes with it and have it end in a painful process that had a good chance of killing you prior to modern medicine what else do you exactly want?  Umm, I'd like to be treated as equal to men if you don't mind instead of this garbage.	1	1
5240080	"JUST TWEETED THIS TO MY 11,000 FOLLOWERS:

Women's Studies grads pursue illusory Russian Trump ties; ignore Clinton FoundATION-pontificate about democracy. PATHETIC"	1	0
6120582	What is this nonsense?  This objectification of men must stop!	1	1
5927214	"People are scared of black people because black people can be violent & they will probably beat you up if you annoy them. So I have rarely seen whites or Asians being openly, verbally racist to black people. 

But I did hear my white female high school classmate say something nasty to a black girl who was a nice, polite, friendly girl, not the type of girl who would beat you up.

I have seen white & black people harass, bully & saying racist things to Asians or saying racist things about Asians.

I have seen Asians being nasty to Asians, Asians saying nasty things to Asians, Asians saying nasty things about Asians.

Asians are easy targets for racists & bullies because Asians are less likely to beat you up or talk back to you if you harass them.

Most likely, you will see acts of racism against Asians & Muslim looking people.

Blacks face discrimination & prejudice in school, looking for job, looking to rent a home.

There have been news reports of racist white people attacking blacks."	1	0
594632	I wonder how many women that judge has raped.	1	0
